Region,Date,Confirmed,Deaths,Recovered
Inner Mongolia,2020-03-11,75.0,1.0,71.0
Ningxia,2020-03-14,75.0,0.0,73.0
New Jersey,2020-03-15,98.0,2.0,0.0
British Columbia,2020-03-15,73.0,1.0,4.0
Illinois,2020-03-15,93.0,0.0,2.0
Russia,2020-03-15,63.0,0.0,8.0
Texas,2020-03-15,72.0,0.0,0.0
Queensland,2020-03-15,61.0,0.0,8.0
Chile,2020-03-14,74.0,0.0,0.0
Luxembourg,2020-03-15,59.0,1.0,0.0
Taiwan*,2020-03-15,59.0,1.0,20.0
Victoria,2020-03-15,57.0,0.0,8.0
Vietnam,2020-03-15,56.0,0.0,16.0
Slovakia,2020-03-15,54.0,0.0,0.0
Pakistan,2020-03-15,53.0,0.0,2.0
South Africa,2020-03-15,51.0,0.0,0.0
Brunei,2020-03-15,50.0,0.0,0.0
Croatia,2020-03-15,49.0,0.0,1.0
Algeria,2020-03-15,48.0,4.0,12.0
Pennsylvania,2020-03-14,66.0,0.0,0.0
Serbia,2020-03-14,48.0,0.0,0.0
Diamond Princess,2020-03-10,46.0,0.0,0.0
Argentina,2020-03-15,45.0,2.0,1.0
Virginia,2020-03-15,45.0,1.0,0.0
Bulgaria,2020-03-15,51.0,2.0,0.0
Panama,2020-03-15,43.0,1.0,0.0
Peru,2020-03-15,43.0,0.0,0.0
Albania,2020-03-15,42.0,1.0,0.0
Mexico,2020-03-15,41.0,0.0,4.0
Alberta,2020-03-15,39.0,0.0,0.0
Oregon,2020-03-15,36.0,1.0,0.0
Minnesota,2020-03-15,35.0,0.0,0.0
Colombia,2020-03-15,34.0,0.0,0.0
Michigan,2020-03-15,33.0,0.0,0.0
Hungary,2020-03-15,32.0,1.0,1.0
North Carolina,2020-03-15,33.0,0.0,0.0
Tennessee,2020-03-14,39.0,0.0,0.0
Maryland,2020-03-15,32.0,0.0,0.0
Georgia,2020-03-14,33.0,0.0,0.0
Latvia,2020-03-15,30.0,0.0,1.0
Ohio,2020-03-15,37.0,0.0,0.0
Ecuador,2020-03-14,28.0,2.0,0.0
Morocco,2020-03-15,28.0,1.0,1.0
Wisconsin,2020-03-15,32.0,0.0,1.0
Belarus,2020-03-13,27.0,0.0,3.0
Costa Rica,2020-03-15,27.0,0.0,0.0
Cyprus,2020-03-14,26.0,0.0,0.0
Quebec,2020-03-15,24.0,0.0,0.0
Connecticut,2020-03-15,24.0,0.0,0.0
Utah,2020-03-15,28.0,0.0,0.0
Armenia,2020-03-15,26.0,0.0,0.0
Bosnia and Herzegovina,2020-03-15,24.0,0.0,0.0
Malta,2020-03-15,21.0,0.0,1.0
Grand Princess,2020-03-10,21.0,0.0,0.0
Nevada,2020-03-14,24.0,0.0,0.0
South Australia,2020-03-15,20.0,0.0,3.0
Oman,2020-03-15,22.0,0.0,9.0
Indiana,2020-03-15,20.0,0.0,0.0
Rhode Island,2020-03-14,20.0,0.0,0.0
South Carolina,2020-03-14,28.0,0.0,0.0
Tunisia,2020-03-14,18.0,0.0,0.0
Iowa,2020-03-15,18.0,0.0,0.0
Kentucky,2020-03-15,20.0,0.0,0.0
Western Australia,2020-03-14,17.0,1.0,0.0
Nebraska,2020-03-15,17.0,0.0,0.0
Afghanistan,2020-03-15,16.0,0.0,0.0
Arkansas,2020-03-15,16.0,0.0,0.0
District of Columbia,2020-03-15,16.0,0.0,0.0
Azerbaijan,2020-03-13,23.0,1.0,6.0
North Macedonia,2020-03-13,14.0,0.0,1.0
New Mexico,2020-03-15,13.0,0.0,0.0
Lithuania,2020-03-15,12.0,0.0,1.0
Moldova,2020-03-14,23.0,0.0,0.0
Alabama,2020-03-15,12.0,0.0,0.0
Arizona,2020-03-14,13.0,0.0,1.0
Faroe Islands,2020-03-15,11.0,0.0,0.0
Sri Lanka,2020-03-15,18.0,0.0,1.0
Bolivia,2020-03-14,10.0,0.0,0.0
Macau,2020-03-11,10.0,0.0,10.0
Senegal,2020-03-13,24.0,0.0,1.0
Martinique,2020-03-14,9.0,0.0,0.0
South Dakota,2020-03-14,9.0,1.0,0.0
Jamaica,2020-03-13,10.0,0.0,0.0
Kazakhstan,2020-03-15,9.0,0.0,0.0
Kansas,2020-03-14,8.0,1.0,0.0
Venezuela,2020-03-15,10.0,0.0,0.0
Jordan,2020-03-15,8.0,0.0,1.0
Reunion,2020-03-15,7.0,0.0,0.0
New Hampshire,2020-03-14,13.0,0.0,0.0
Tasmania,2020-03-15,6.0,0.0,0.0
Paraguay,2020-03-13,6.0,0.0,0.0
Turkey,2020-03-15,6.0,0.0,0.0
Delaware,2020-03-14,7.0,0.0,0.0
Hawaii,2020-03-15,6.0,0.0,0.0
Maine,2020-03-15,12.0,0.0,0.0
Mississippi,2020-03-14,10.0,0.0,0.0
Bangladesh,2020-03-15,5.0,0.0,0.0
French Guiana,2020-03-15,7.0,0.0,0.0
Missouri,2020-03-15,5.0,0.0,0.0
Vermont,2020-03-14,8.0,0.0,0.0
Manitoba,2020-03-14,4.0,0.0,0.0
Oklahoma,2020-03-14,7.0,0.0,0.0
Uruguay,2020-03-14,4.0,0.0,0.0
Honduras,2020-03-15,3.0,0.0,0.0
Puerto Rico,2020-03-14,5.0,0.0,0.0
Ukraine,2020-03-13,3.0,1.0,0.0
Channel Islands,2020-03-15,3.0,0.0,0.0
Burkina Faso,2020-03-13,3.0,0.0,0.0
Cameroon,2020-03-13,2.0,0.0,0.0
New Brunswick,2020-03-15,2.0,0.0,0.0
Saskatchewan,2020-03-14,2.0,0.0,0.0
Monaco,2020-03-14,2.0,0.0,0.0
Seychelles,2020-03-15,2.0,0.0,0.0
Trinidad and Tobago,2020-03-14,2.0,0.0,0.0
Andorra,2020-03-13,1.0,0.0,1.0
Australian Capital Territory,2020-03-14,1.0,0.0,0.0
Cayman Islands,2020-03-13,1.0,0.0,0.0
Central African Republic,2020-03-15,1.0,0.0,0.0
Congo (Brazzaville),2020-03-15,1.0,0.0,0.0
Curacao,2020-03-14,1.0,0.0,0.0
Ethiopia,2020-03-13,1.0,0.0,0.0
Mayotte,2020-03-14,1.0,0.0,0.0
Saint Barthelemy,2020-03-14,1.0,0.0,0.0
Guadeloupe,2020-03-13,3.0,0.0,0.0
Guatemala,2020-03-14,1.0,0.0,0.0
Kenya,2020-03-13,3.0,0.0,0.0
Rwanda,2020-03-15,1.0,0.0,0.0
Saint Lucia,2020-03-14,2.0,0.0,0.0
"Virgin Islands, U.S.",2020-03-14,1.0,0.0,0.0
Uzbekistan,2020-03-15,1.0,0.0,0.0
Hubei,2020-03-16,67798.0,3099.0,55142.0
Italy,2020-03-16,27980.0,2158.0,2749.0
Iran,2020-03-16,14991.0,853.0,4590.0
Spain,2020-03-16,9942.0,342.0,530.0
"Korea, South",2020-03-16,8236.0,75.0,1137.0
Germany,2020-03-16,7272.0,17.0,67.0
France,2020-03-16,6633.0,148.0,12.0
Switzerland,2020-03-15,2200.0,14.0,4.0
United Kingdom,2020-03-16,1543.0,55.0,20.0
Netherlands,2020-03-16,1413.0,24.0,2.0
Guangdong,2020-03-16,1361.0,8.0,1306.0
Norway,2020-03-16,1333.0,3.0,1.0
Zhejiang,2020-03-16,1231.0,1.0,1216.0
Sweden,2020-03-16,1103.0,6.0,1.0
Belgium,2020-03-16,1058.0,5.0,1.0
Austria,2020-03-16,1018.0,3.0,6.0
New York,2020-03-16,967.0,10.0,0.0
Denmark,2020-03-16,914.0,3.0,1.0
Washington,2020-03-16,904.0,48.0,1.0
Japan,2020-03-16,825.0,27.0,144.0
Shandong,2020-03-16,760.0,7.0,746.0
Malaysia,2020-03-16,566.0,0.0,42.0
California,2020-03-16,557.0,7.0,6.0
Sichuan,2020-03-15,539.0,3.0,516.0
Heilongjiang,2020-03-16,482.0,13.0,455.0
Beijing,2020-03-16,452.0,8.0,360.0
Shanghai,2020-03-16,355.0,3.0,325.0
Greece,2020-03-16,331.0,4.0,8.0
Portugal,2020-03-16,331.0,0.0,3.0
Czechia,2020-03-16,298.0,0.0,3.0
Finland,2020-03-16,277.0,0.0,10.0
Israel,2020-03-16,255.0,0.0,4.0
Slovenia,2020-03-16,253.0,1.0,0.0
Guangxi,2020-03-16,252.0,2.0,248.0
Shaanxi,2020-03-16,245.0,2.0,233.0
Singapore,2020-03-16,243.0,0.0,109.0
Bahrain,2020-03-16,214.0,1.0,77.0
Estonia,2020-03-16,205.0,0.0,1.0
Brazil,2020-03-16,200.0,0.0,1.0
Massachusetts,2020-03-16,197.0,0.0,1.0
Iceland,2020-03-16,180.0,0.0,0.0
New Jersey,2020-03-16,178.0,2.0,1.0
Ontario,2020-03-16,177.0,0.0,5.0
Poland,2020-03-16,177.0,4.0,13.0
New South Wales,2020-03-16,171.0,2.0,4.0
Ireland,2020-03-16,169.0,2.0,0.0
Colorado,2020-03-16,160.0,1.0,0.0
Romania,2020-03-16,158.0,0.0,9.0
Chile,2020-03-16,155.0,0.0,0.0
Hong Kong,2020-03-16,155.0,4.0,84.0
Florida,2020-03-16,155.0,5.0,0.0
Egypt,2020-03-16,150.0,2.0,27.0
Thailand,2020-03-16,147.0,1.0,35.0
Guizhou,2020-03-16,146.0,2.0,144.0
Philippines,2020-03-16,142.0,12.0,2.0
Pakistan,2020-03-16,136.0,0.0,2.0
Louisiana,2020-03-16,136.0,3.0,0.0
Indonesia,2020-03-16,134.0,5.0,8.0
Liaoning,2020-03-16,125.0,1.0,115.0
Iraq,2020-03-16,124.0,10.0,26.0
Kuwait,2020-03-16,123.0,0.0,9.0
India,2020-03-16,119.0,2.0,13.0
Saudi Arabia,2020-03-16,118.0,0.0,2.0
Illinois,2020-03-16,105.0,0.0,2.0
Lebanon,2020-03-16,99.0,3.0,1.0
Russia,2020-03-16,90.0,0.0,8.0
Peru,2020-03-16,86.0,0.0,0.0
Texas,2020-03-16,85.0,0.0,0.0
Luxembourg,2020-03-16,77.0,1.0,0.0
Pennsylvania,2020-03-16,77.0,0.0,0.0
Victoria,2020-03-16,71.0,0.0,8.0
Queensland,2020-03-16,68.0,0.0,8.0
Taiwan*,2020-03-16,67.0,1.0,20.0
Slovakia,2020-03-16,63.0,0.0,0.0
Vietnam,2020-03-16,61.0,0.0,16.0
Croatia,2020-03-16,57.0,0.0,2.0
Argentina,2020-03-16,56.0,2.0,1.0
Alberta,2020-03-16,56.0,0.0,0.0
Panama,2020-03-16,55.0,1.0,0.0
Serbia,2020-03-16,55.0,0.0,1.0
Algeria,2020-03-16,54.0,4.0,12.0
Brunei,2020-03-16,54.0,0.0,0.0
Colombia,2020-03-16,54.0,0.0,0.0
Minnesota,2020-03-16,54.0,0.0,0.0
Mexico,2020-03-16,53.0,0.0,4.0
Michigan,2020-03-16,53.0,0.0,0.0
Armenia,2020-03-16,52.0,0.0,0.0
Bulgaria,2020-03-16,52.0,2.0,0.0
Tennessee,2020-03-16,52.0,0.0,0.0
Albania,2020-03-16,51.0,1.0,0.0
Quebec,2020-03-16,50.0,0.0,0.0
Ohio,2020-03-16,50.0,0.0,0.0
Virginia,2020-03-16,49.0,1.0,0.0
Wisconsin,2020-03-16,47.0,0.0,1.0
Nevada,2020-03-16,45.0,1.0,0.0
Maryland,2020-03-16,41.0,0.0,3.0
Hungary,2020-03-16,39.0,1.0,1.0
Oregon,2020-03-16,39.0,1.0,0.0
Utah,2020-03-16,39.0,0.0,0.0
North Carolina,2020-03-16,38.0,0.0,0.0
Ecuador,2020-03-16,37.0,2.0,0.0
Costa Rica,2020-03-16,35.0,0.0,0.0
Latvia,2020-03-16,34.0,0.0,1.0
Cyprus,2020-03-16,33.0,0.0,0.0
Georgia,2020-03-16,33.0,0.0,1.0
South Carolina,2020-03-16,33.0,1.0,0.0
Malta,2020-03-16,30.0,0.0,2.0
Connecticut,2020-03-16,30.0,0.0,0.0
Morocco,2020-03-16,29.0,1.0,1.0
Alabama,2020-03-16,29.0,0.0,0.0
Western Australia,2020-03-16,28.0,1.0,0.0
Sri Lanka,2020-03-16,28.0,0.0,1.0
Bosnia and Herzegovina,2020-03-16,25.0,0.0,0.0
Indiana,2020-03-16,25.0,1.0,0.0
Senegal,2020-03-16,24.0,0.0,2.0
Moldova,2020-03-16,23.0,0.0,0.0
Oman,2020-03-16,22.0,0.0,9.0
Afghanistan,2020-03-16,21.0,0.0,1.0
Kentucky,2020-03-16,21.0,1.0,1.0
Rhode Island,2020-03-16,21.0,0.0,0.0
Tunisia,2020-03-16,20.0,0.0,0.0
Faroe Islands,2020-03-16,18.0,0.0,0.0
North Macedonia,2020-03-16,18.0,0.0,1.0
Turkey,2020-03-16,18.0,0.0,0.0
Arizona,2020-03-16,18.0,0.0,1.0
Nebraska,2020-03-16,18.0,0.0,0.0
Jordan,2020-03-16,17.0,0.0,1.0
Lithuania,2020-03-16,17.0,0.0,1.0
Maine,2020-03-16,17.0,0.0,0.0
New Hampshire,2020-03-16,17.0,0.0,0.0
New Mexico,2020-03-16,17.0,0.0,0.0
Venezuela,2020-03-16,17.0,0.0,0.0
Azerbaijan,2020-03-16,15.0,1.0,6.0
Martinique,2020-03-16,15.0,1.0,0.0
Mississippi,2020-03-16,13.0,0.0,0.0
Macau,2020-03-16,11.0,0.0,10.0
Dominican Republic,2020-03-14,11.0,0.0,0.0
Kansas,2020-03-16,11.0,1.0,0.0
Jamaica,2020-03-16,10.0,0.0,2.0
Kazakhstan,2020-03-16,10.0,0.0,0.0
Oklahoma,2020-03-16,10.0,0.0,0.0
South Dakota,2020-03-16,10.0,1.0,0.0
Reunion,2020-03-16,9.0,0.0,0.0
Bangladesh,2020-03-16,8.0,0.0,2.0
New Zealand,2020-03-15,8.0,0.0,0.0
Paraguay,2020-03-16,8.0,0.0,0.0
Delaware,2020-03-16,8.0,0.0,0.0
Uruguay,2020-03-16,8.0,0.0,0.0
Cambodia,2020-03-14,7.0,0.0,1.0
Manitoba,2020-03-16,7.0,0.0,0.0
Hawaii,2020-03-16,7.0,0.0,0.0
Montana,2020-03-15,7.0,0.0,0.0
Ukraine,2020-03-16,7.0,1.0,0.0
New Brunswick,2020-03-16,6.0,0.0,0.0
Ghana,2020-03-15,6.0,0.0,0.0
Honduras,2020-03-16,6.0,0.0,0.0
Missouri,2020-03-16,6.0,0.0,0.0
Uzbekistan,2020-03-16,6.0,0.0,0.0
Nova Scotia,2020-03-16,5.0,0.0,0.0
Rwanda,2020-03-16,5.0,0.0,0.0
Idaho,2020-03-15,5.0,0.0,0.0
Cameroon,2020-03-16,4.0,0.0,0.0
Cuba,2020-03-13,4.0,0.0,0.0
Guyana,2020-03-15,4.0,1.0,0.0
Liechtenstein,2020-03-14,4.0,0.0,0.0
Trinidad and Tobago,2020-03-16,4.0,0.0,0.0
Guadeloupe,2020-03-16,3.0,0.0,0.0
Seychelles,2020-03-16,3.0,0.0,0.0
Wyoming,2020-03-15,3.0,0.0,0.0
Andorra,2020-03-16,2.0,0.0,1.0
Aruba,2020-03-13,2.0,0.0,0.0
Grand Princess,2020-03-16,2.0,0.0,0.0
Congo (Kinshasa),2020-03-13,2.0,0.0,0.0
Guatemala,2020-03-16,2.0,1.0,0.0
Jersey,2020-03-14,2.0,0.0,0.0
Nigeria,2020-03-13,2.0,0.0,0.0
Saint Lucia,2020-03-16,2.0,0.0,0.0
Newfoundland and Labrador,2020-03-15,1.0,0.0,0.0
Cote d'Ivoire,2020-03-13,1.0,0.0,0.0
Guernsey,2020-03-13,1.0,0.0,0.0
Liberia,2020-03-16,1.0,0.0,0.0
Mongolia,2020-03-13,1.0,0.0,0.0
Curacao,2020-03-16,1.0,0.0,0.0
Republic of the Congo,2020-03-16,1.0,0.0,0.0
Tanzania,2020-03-16,1.0,0.0,0.0
Alaska,2020-03-13,1.0,0.0,0.0
North Dakota,2020-03-12,1.0,0.0,0.0
Virgin Islands,2020-03-16,1.0,0.0,0.0
Gibraltar,2020-03-14,1.0,0.0,1.0
West Virginia,2020-03-10,0.0,0.0,0.0
Hubei,2020-03-17,67799.0,3111.0,56003.0
Italy,2020-03-17,31506.0,2503.0,2941.0
Iran,2020-03-17,16169.0,988.0,5389.0
Spain,2020-03-17,11748.0,533.0,1028.0
Germany,2020-03-17,9257.0,24.0,67.0
"Korea, South",2020-03-17,8320.0,81.0,1407.0
France,2020-03-17,7652.0,148.0,12.0
Switzerland,2020-03-17,2700.0,27.0,4.0
United Kingdom,2020-03-17,1950.0,55.0,52.0
New York,2020-03-17,1706.0,13.0,0.0
Netherlands,2020-03-17,1705.0,43.0,2.0
Norway,2020-03-17,1463.0,3.0,1.0
Guangdong,2020-03-17,1364.0,8.0,1307.0
Austria,2020-03-17,1332.0,3.0,1.0
Belgium,2020-03-17,1243.0,10.0,1.0
Sweden,2020-03-17,1190.0,7.0,1.0
Washington,2020-03-17,1076.0,55.0,1.0
Denmark,2020-03-17,977.0,4.0,1.0
Japan,2020-03-17,878.0,29.0,144.0
California,2020-03-17,698.0,12.0,6.0
Diamond Princess,2020-03-13,696.0,7.0,325.0
Malaysia,2020-03-17,673.0,2.0,49.0
Sichuan,2020-03-17,540.0,3.0,520.0
Heilongjiang,2020-03-17,482.0,13.0,456.0
Beijing,2020-03-17,456.0,8.0,369.0
Portugal,2020-03-17,448.0,1.0,3.0
Qatar,2020-03-16,439.0,0.0,4.0
Czechia,2020-03-17,396.0,0.0,3.0
Greece,2020-03-17,387.0,5.0,8.0
Shanghai,2020-03-17,358.0,3.0,325.0
Israel,2020-03-17,337.0,0.0,11.0
Brazil,2020-03-17,321.0,1.0,2.0
Finland,2020-03-17,321.0,0.0,10.0
New Jersey,2020-03-17,267.0,3.0,1.0
Singapore,2020-03-17,266.0,0.0,114.0
Guangxi,2020-03-17,253.0,2.0,248.0
Shaanxi,2020-03-17,246.0,3.0,236.0
Poland,2020-03-17,238.0,5.0,13.0
Pakistan,2020-03-17,236.0,0.0,2.0
Bahrain,2020-03-17,228.0,1.0,81.0
Estonia,2020-03-17,225.0,0.0,1.0
Ireland,2020-03-17,223.0,2.0,5.0
Iceland,2020-03-17,220.0,1.0,0.0
Massachusetts,2020-03-17,218.0,0.0,1.0
Florida,2020-03-17,216.0,6.0,0.0
New South Wales,2020-03-17,210.0,4.0,4.0
Chile,2020-03-17,201.0,0.0,0.0
Egypt,2020-03-17,196.0,4.0,32.0
Louisiana,2020-03-17,196.0,4.0,0.0
Philippines,2020-03-17,187.0,12.0,5.0
Ontario,2020-03-17,185.0,1.0,5.0
Romania,2020-03-17,184.0,0.0,16.0
Thailand,2020-03-17,177.0,1.0,41.0
Indonesia,2020-03-17,172.0,5.0,8.0
Hong Kong,2020-03-17,162.0,4.0,88.0
Illinois,2020-03-17,161.0,1.0,2.0
Colorado,2020-03-17,160.0,2.0,0.0
Iraq,2020-03-17,154.0,11.0,32.0
Guizhou,2020-03-17,147.0,2.0,144.0
India,2020-03-17,142.0,3.0,14.0
Luxembourg,2020-03-17,140.0,1.0,0.0
Kuwait,2020-03-17,130.0,0.0,9.0
Liaoning,2020-03-17,125.0,1.0,120.0
Lebanon,2020-03-17,120.0,3.0,3.0
Peru,2020-03-17,117.0,0.0,1.0
Russia,2020-03-17,114.0,0.0,8.0
Pennsylvania,2020-03-17,112.0,0.0,0.0
Texas,2020-03-17,110.0,1.0,0.0
San Marino,2020-03-16,109.0,7.0,4.0
British Columbia,2020-03-16,103.0,4.0,4.0
United Arab Emirates,2020-03-16,98.0,0.0,23.0
Victoria,2020-03-17,94.0,0.0,8.0
Mexico,2020-03-17,82.0,0.0,4.0
Armenia,2020-03-17,78.0,0.0,1.0
Queensland,2020-03-17,78.0,0.0,8.0
Taiwan*,2020-03-17,77.0,1.0,22.0
Alberta,2020-03-17,74.0,0.0,0.0
Quebec,2020-03-17,74.0,0.0,0.0
Tennessee,2020-03-17,74.0,0.0,0.0
Slovakia,2020-03-17,72.0,0.0,0.0
Wisconsin,2020-03-17,72.0,0.0,1.0
Panama,2020-03-17,69.0,1.0,0.0
Argentina,2020-03-17,68.0,2.0,3.0
Bulgaria,2020-03-17,67.0,2.0,0.0
Ohio,2020-03-17,67.0,0.0,0.0
Virginia,2020-03-17,67.0,2.0,0.0
Oregon,2020-03-17,66.0,1.0,0.0
Vietnam,2020-03-17,66.0,0.0,16.0
Colombia,2020-03-17,65.0,0.0,1.0
Croatia,2020-03-17,65.0,0.0,4.0
Serbia,2020-03-17,65.0,0.0,1.0
Michigan,2020-03-17,65.0,0.0,0.0
North Carolina,2020-03-17,64.0,0.0,0.0
South Africa,2020-03-16,62.0,0.0,0.0
Algeria,2020-03-17,60.0,4.0,12.0
Maryland,2020-03-17,60.0,0.0,3.0
Minnesota,2020-03-17,60.0,0.0,0.0
Ecuador,2020-03-17,58.0,2.0,0.0
Brunei,2020-03-17,56.0,0.0,0.0
Nevada,2020-03-17,56.0,1.0,0.0
Albania,2020-03-17,55.0,1.0,0.0
Hungary,2020-03-17,50.0,1.0,2.0
Latvia,2020-03-17,49.0,0.0,1.0
Faroe Islands,2020-03-17,47.0,0.0,0.0
Turkey,2020-03-17,47.0,1.0,0.0
Cyprus,2020-03-17,46.0,0.0,0.0
Sri Lanka,2020-03-17,44.0,0.0,1.0
Costa Rica,2020-03-17,41.0,0.0,0.0
Alabama,2020-03-17,39.0,0.0,0.0
Morocco,2020-03-17,38.0,2.0,1.0
Belarus,2020-03-16,36.0,0.0,3.0
Georgia,2020-03-17,34.0,0.0,1.0
Jordan,2020-03-17,34.0,0.0,1.0
Cambodia,2020-03-17,33.0,0.0,1.0
Kazakhstan,2020-03-17,33.0,0.0,0.0
Venezuela,2020-03-17,33.0,0.0,0.0
Maine,2020-03-17,32.0,0.0,0.0
Western Australia,2020-03-17,31.0,1.0,0.0
Moldova,2020-03-17,30.0,0.0,1.0
Indiana,2020-03-17,30.0,2.0,0.0
South Australia,2020-03-16,29.0,0.0,3.0
Uruguay,2020-03-17,29.0,0.0,0.0
Bosnia and Herzegovina,2020-03-17,26.0,0.0,2.0
North Macedonia,2020-03-17,26.0,0.0,1.0
Senegal,2020-03-17,26.0,0.0,2.0
Kentucky,2020-03-17,26.0,1.0,1.0
Lithuania,2020-03-17,25.0,0.0,1.0
Oman,2020-03-17,24.0,0.0,9.0
Tunisia,2020-03-17,24.0,0.0,0.0
Iowa,2020-03-16,23.0,0.0,0.0
Rhode Island,2020-03-17,23.0,0.0,0.0
Arkansas,2020-03-16,22.0,0.0,0.0
District of Columbia,2020-03-16,22.0,0.0,0.0
Mississippi,2020-03-17,21.0,0.0,0.0
Nebraska,2020-03-17,21.0,0.0,0.0
Arizona,2020-03-17,20.0,0.0,1.0
Martinique,2020-03-17,16.0,1.0,0.0
Delaware,2020-03-17,16.0,0.0,0.0
Burkina Faso,2020-03-16,15.0,0.0,0.0
Macau,2020-03-17,12.0,0.0,10.0
Jamaica,2020-03-17,12.0,0.0,2.0
New Zealand,2020-03-17,12.0,0.0,0.0
Vermont,2020-03-16,12.0,0.0,0.0
Bolivia,2020-03-16,11.0,0.0,0.0
Missouri,2020-03-17,11.0,0.0,0.0
Wyoming,2020-03-17,11.0,0.0,0.0
Bangladesh,2020-03-17,10.0,0.0,3.0
Hawaii,2020-03-17,10.0,0.0,0.0
Uzbekistan,2020-03-17,10.0,0.0,0.0
Paraguay,2020-03-17,9.0,0.0,0.0
Reunion,2020-03-17,9.0,0.0,0.0
Montana,2020-03-17,9.0,0.0,0.0
Manitoba,2020-03-17,8.0,0.0,0.0
New Brunswick,2020-03-17,8.0,0.0,0.0
Honduras,2020-03-17,8.0,0.0,0.0
Idaho,2020-03-17,8.0,0.0,0.0
Tasmania,2020-03-16,7.0,0.0,0.0
Nova Scotia,2020-03-17,7.0,0.0,0.0
Saskatchewan,2020-03-16,7.0,0.0,0.0
French Guiana,2020-03-17,7.0,0.0,0.0
Liechtenstein,2020-03-17,7.0,0.0,0.0
Rwanda,2020-03-17,7.0,0.0,0.0
Guadeloupe,2020-03-17,6.0,0.0,0.0
Cote d'Ivoire,2020-03-17,5.0,0.0,1.0
Cuba,2020-03-17,5.0,0.0,0.0
Ethiopia,2020-03-16,5.0,0.0,0.0
Mongolia,2020-03-17,5.0,0.0,0.0
Trinidad and Tobago,2020-03-17,5.0,0.0,0.0
Aruba,2020-03-17,3.0,0.0,0.0
Congo (Kinshasa),2020-03-17,3.0,0.0,0.0
Guam,2020-03-16,3.0,0.0,0.0
Nigeria,2020-03-17,3.0,0.0,0.0
Alaska,2020-03-17,3.0,0.0,0.0
Guam,2020-03-15,3.0,0.0,0.0
North Dakota,2020-03-17,3.0,0.0,0.0
Gibraltar,2020-03-17,3.0,0.0,1.0
Australian Capital Territory,2020-03-16,2.0,0.0,0.0
Barbados,2020-03-17,2.0,0.0,0.0
St Martin,2020-03-14,2.0,0.0,0.0
Montenegro,2020-03-17,2.0,0.0,0.0
Benin,2020-03-16,1.0,0.0,0.0
Equatorial Guinea,2020-03-15,1.0,0.0,0.0
Liberia,2020-03-17,1.0,0.0,0.0
Mayotte,2020-03-16,1.0,0.0,0.0
Somalia,2020-03-16,1.0,0.0,0.0
Sudan,2020-03-14,1.0,1.0,0.0
Tanzania,2020-03-17,1.0,0.0,0.0
The Gambia,2020-03-17,1.0,0.0,0.0
occupied Palestinian territory,2020-03-11,0.0,0.0,0.0
Hubei,2020-03-18,67800.0,3122.0,56927.0
Italy,2020-03-18,35713.0,2978.0,4025.0
Iran,2020-03-18,17361.0,1135.0,5389.0
Spain,2020-03-18,13910.0,623.0,1081.0
Germany,2020-03-18,12327.0,28.0,105.0
France,2020-03-18,9043.0,148.0,12.0
"Korea, South",2020-03-18,8413.0,84.0,1540.0
Switzerland,2020-03-18,3028.0,28.0,15.0
United Kingdom,2020-03-18,2626.0,71.0,65.0
New York,2020-03-18,2495.0,16.0,0.0
Netherlands,2020-03-18,2051.0,58.0,2.0
Austria,2020-03-18,1646.0,4.0,9.0
Norway,2020-03-18,1550.0,6.0,1.0
Belgium,2020-03-18,1486.0,14.0,31.0
Guangdong,2020-03-18,1370.0,8.0,1313.0
Sweden,2020-03-18,1279.0,10.0,1.0
Zhejiang,2020-03-17,1232.0,1.0,1216.0
Denmark,2020-03-18,1057.0,4.0,1.0
Washington,2020-03-18,1014.0,55.0,0.0
Japan,2020-03-18,889.0,29.0,144.0
Malaysia,2020-03-18,790.0,2.0,60.0
Shandong,2020-03-17,761.0,7.0,746.0
California,2020-03-18,751.0,13.0,0.0
Sichuan,2020-03-18,540.0,3.0,525.0
Heilongjiang,2020-03-18,482.0,13.0,459.0
Beijing,2020-03-18,469.0,8.0,378.0
Czechia,2020-03-18,464.0,0.0,3.0
Qatar,2020-03-18,452.0,0.0,4.0
Portugal,2020-03-18,448.0,2.0,3.0
Israel,2020-03-18,433.0,0.0,11.0
Greece,2020-03-18,418.0,5.0,8.0
Brazil,2020-03-18,372.0,3.0,2.0
Shanghai,2020-03-18,361.0,3.0,326.0
Finland,2020-03-18,336.0,0.0,10.0
Florida,2020-03-18,314.0,7.0,0.0
Singapore,2020-03-18,313.0,0.0,114.0
Pakistan,2020-03-18,299.0,0.0,2.0
Ireland,2020-03-18,292.0,2.0,5.0
Slovenia,2020-03-17,275.0,1.0,0.0
New South Wales,2020-03-18,267.0,5.0,4.0
New Jersey,2020-03-18,267.0,3.0,0.0
Romania,2020-03-18,260.0,0.0,19.0
Estonia,2020-03-18,258.0,0.0,1.0
Louisiana,2020-03-18,257.0,4.0,0.0
Bahrain,2020-03-18,256.0,1.0,88.0
Poland,2020-03-18,251.0,5.0,13.0
Iceland,2020-03-18,250.0,1.0,5.0
Indonesia,2020-03-18,227.0,19.0,11.0
Ontario,2020-03-18,221.0,1.0,5.0
Massachusetts,2020-03-18,218.0,0.0,0.0
Thailand,2020-03-18,212.0,1.0,42.0
Luxembourg,2020-03-18,203.0,2.0,0.0
